contienen,they contain,contener - to contain,conjugation:indicative-present infinitive:contener
contestar,to answer; to protest,,conjugation:infinitive infinitive:contestar
contesto,I answer,contestar - to answer; to protest,conjugation:indicative-present infinitive:contestar
contestas,you answer,contestar - to answer; to protest,conjugation:indicative-present infinitive:contestar
contesta,he answers,contestar - to answer; to protest,conjugation:indicative-present infinitive:contestar
contestamos,we answer,contestar - to answer; to protest,conjugation:indicative-present infinitive:contestar
contestan,they answer,contestar - to answer; to protest,conjugation:indicative-present infinitive:contestar
convencer,to convince,,conjugation:infinitive infinitive:convencer
convenzo,I convince,convencer - to convince,conjugation:indicative-present infinitive:convencer
convences,you convince,convencer - to convince,conjugation:indicative-present infinitive:convencer
convence,he convinces,convencer - to convince,conjugation:indicative-present infinitive:convencer
convencemos,we convince,convencer - to convince,conjugation:indicative-present infinitive:convencer
convencen,they convince,convencer - to convince,conjugation:indicative-present infinitive:convencer
conversar,to talk,,conjugation:infinitive infinitive:conversar
converso,I convert,conversar - to talk,conjugation:indicative-present infinitive:conversar
conversas,you converse,conversar - to talk,conjugation:indicative-present infinitive:conversar
conversa,he converses,conversar - to talk,conjugation:indicative-present infinitive:conversar
conversamos,we talked,conversar - to talk,conjugation:indicative-present infinitive:conversar
conversan,they converse,conversar - to talk,conjugation:indicative-present infinitive:conversar
convertir,to convert,,conjugation:infinitive infinitive:convertir
convierto,I convert,convertir - to convert,conjugation:indicative-present infinitive:convertir
conviertes,you become,convertir - to convert,conjugation:indicative-present infinitive:convertir
convierte,he turns,convertir - to convert,conjugation:indicative-present infinitive:convertir
convertimos,we convert,convertir - to convert,conjugation:indicative-present infinitive:convertir
convierten,they turn,convertir - to convert,conjugation:indicative-present infinitive:convertir
cooperar,to cooperate,,conjugation:infinitive infinitive:cooperar
coopero,I cooperate,cooperar - to cooperate,conjugation:indicative-present infinitive:cooperar
cooperas,you cooperate,cooperar - to cooperate,conjugation:indicative-present infinitive:cooperar
coopera,he cooperates,cooperar - to cooperate,conjugation:indicative-present infinitive:cooperar
cooperamos,we cooperate,cooperar - to cooperate,conjugation:indicative-present infinitive:cooperar
cooperan,they cooperate,cooperar - to cooperate,conjugation:indicative-present infinitive:cooperar
corregir,to correct,,conjugation:infinitive infinitive:corregir
corrijo,I correct,corregir - to correct,conjugation:indicative-present infinitive:corregir
corriges,you correct,corregir - to correct,conjugation:indicative-present infinitive:corregir
corrige,he corrects,corregir - to correct,conjugation:indicative-present infinitive:corregir
corregimos,we correct,corregir - to correct,conjugation:indicative-present infinitive:corregir
corrigen,they corrected,corregir - to correct,conjugation:indicative-present infinitive:corregir
correr,to run,,conjugation:infinitive infinitive:correr
corro,I run,correr - to run,conjugation:indicative-present infinitive:correr
corres,you run,correr - to run,conjugation:indicative-present infinitive:correr
corre,he runs,correr - to run,conjugation:indicative-present infinitive:correr
corremos,we run,correr - to run,conjugation:indicative-present infinitive:correr
corren,they run,correr - to run,conjugation:indicative-present infinitive:correr
cortar,to cut,,conjugation:infinitive infinitive:cortar
corto,I short,cortar - to cut,conjugation:indicative-present infinitive:cortar
cortas,you cut,cortar - to cut,conjugation:indicative-present infinitive:cortar
corta,he cuts,cortar - to cut,conjugation:indicative-present infinitive:cortar
cortamos,we cut,cortar - to cut,conjugation:indicative-present infinitive:cortar
cortan,they cut,cortar - to cut,conjugation:indicative-present infinitive:cortar
crear,to create,,conjugation:infinitive infinitive:crear
creo,I think,crear - to create,conjugation:indicative-present infinitive:crear
creas,you create,crear - to create,conjugation:indicative-present infinitive:crear
crea,he believe,crear - to create,conjugation:indicative-present infinitive:crear
creamos,we create,crear - to create,conjugation:indicative-present infinitive:crear
crean,they create,crear - to create,conjugation:indicative-present infinitive:crear
crecer,to grow,,conjugation:infinitive infinitive:crecer
crezco,I grow,crecer - to grow,conjugation:indicative-present infinitive:crecer
creces,you grow,crecer - to grow,conjugation:indicative-present infinitive:crecer
crece,he grows,crecer - to grow,conjugation:indicative-present infinitive:crecer
crecemos,we grow,crecer - to grow,conjugation:indicative-present infinitive:crecer
crecen,they grow,crecer - to grow,conjugation:indicative-present infinitive:crecer
creer,to believe,,conjugation:infinitive infinitive:creer
creo,I think,creer - to believe,conjugation:indicative-present infinitive:creer
crees,you think,creer - to believe,conjugation:indicative-present infinitive:creer
cree,he believes,creer - to believe,conjugation:indicative-present infinitive:creer
creemos,we believe,creer - to believe,conjugation:indicative-present infinitive:creer
creen,they believe,creer - to believe,conjugation:indicative-present infinitive:creer
cruzar,to cross,,conjugation:infinitive infinitive:cruzar
cruzo,I crossed,cruzar - to cross,conjugation:indicative-present infinitive:cruzar
cruzas,you cross,cruzar - to cross,conjugation:indicative-present infinitive:cruzar
cruza,he crosses,cruzar - to cross,conjugation:indicative-present infinitive:cruzar
cruzamos,we cross,cruzar - to cross,conjugation:indicative-present infinitive:cruzar
cruzan,they cross,cruzar - to cross,conjugation:indicative-present infinitive:cruzar
cubrir,to cover,,conjugation:infinitive infinitive:cubrir
cubro,I cover,cubrir - to cover,conjugation:indicative-present infinitive:cubrir
cubres,you cover,cubrir - to cover,conjugation:indicative-present infinitive:cubrir
cubre,he covers,cubrir - to cover,conjugation:indicative-present infinitive:cubrir
cubrimos,we cover,cubrir - to cover,conjugation:indicative-present infinitive:cubrir
cubren,they cover,cubrir - to cover,conjugation:indicative-present infinitive:cubrir
cuidar,"to take care of, to look after",,conjugation:infinitive infinitive:cuidar
cuido,I take care,"cuidar - to take care of, to look after",conjugation:indicative-present infinitive:cuidar
cuidas,you take care,"cuidar - to take care of, to look after",conjugation:indicative-present infinitive:cuidar
cuida,he cares,"cuidar - to take care of, to look after",conjugation:indicative-present infinitive:cuidar
cuidamos,we take care,"cuidar - to take care of, to look after",conjugation:indicative-present infinitive:cuidar
cuidan,they take care,"cuidar - to take care of, to look after",conjugation:indicative-present infinitive:cuidar
cumplir,"to fulfill, to carry out, to keep one´s promise",,conjugation:infinitive infinitive:cumplir
cumplo,I expire,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-present infinitive:cumplir
cumples,you expire,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-present infinitive:cumplir
cumple,he expires,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-present infinitive:cumplir
cumplimos,we expire,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-present infinitive:cumplir
cumplen,they meet,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-present infinitive:cumplir
Port not available. Exiting...
dar,to give,,conjugation:infinitive infinitive:dar
doy,I give,dar - to give,conjugation:indicative-present infinitive:dar
das,you give,dar - to give,conjugation:indicative-present infinitive:dar
da,he gives,dar - to give,conjugation:indicative-present infinitive:dar
damos,we give,dar - to give,conjugation:indicative-present infinitive:dar
dan,they give,dar - to give,conjugation:indicative-present infinitive:dar
deber,"to owe, must",,conjugation:infinitive infinitive:deber
debo,I have to,"deber - to owe, must",conjugation:indicative-present infinitive:deber
debes,you must,"deber - to owe, must",conjugation:indicative-present infinitive:deber
debe,he must,"deber - to owe, must",conjugation:indicative-present infinitive:deber
debemos,we must,"deber - to owe, must",conjugation:indicative-present infinitive:deber
deben,they must,"deber - to owe, must",conjugation:indicative-present infinitive:deber
decidir,to decide,,conjugation:infinitive infinitive:decidir
decido,I decide,decidir - to decide,conjugation:indicative-present infinitive:decidir
decides,you decide,decidir - to decide,conjugation:indicative-present infinitive:decidir
decide,he decides,decidir - to decide,conjugation:indicative-present infinitive:decidir
decidimos,we decided to,decidir - to decide,conjugation:indicative-present infinitive:decidir
deciden,they decide,decidir - to decide,conjugation:indicative-present infinitive:decidir
decir,"to say, to tell",,conjugation:infinitive infinitive:decir
digo,I say,"decir - to say, to tell",conjugation:indicative-present infinitive:decir
dices,you say,"decir - to say, to tell",conjugation:indicative-present infinitive:decir
dice,he says,"decir - to say, to tell",conjugation:indicative-present infinitive:decir
decimos,we say,"decir - to say, to tell",conjugation:indicative-present infinitive:decir
dicen,they say,"decir - to say, to tell",conjugation:indicative-present infinitive:decir
dejar,to leave,,conjugation:infinitive infinitive:dejar
dejo,I stop,dejar - to leave,conjugation:indicative-present infinitive:dejar
dejas,you stop,dejar - to leave,conjugation:indicative-present infinitive:dejar
deja,he stops,dejar - to leave,conjugation:indicative-present infinitive:dejar
dejamos,we let,dejar - to leave,conjugation:indicative-present infinitive:dejar
dejan,they leave,dejar - to leave,conjugation:indicative-present infinitive:dejar
deletrear,to spell,,conjugation:infinitive infinitive:deletrear
deletreo,I spell,deletrear - to spell,conjugation:indicative-present infinitive:deletrear
deletreas,you spell,deletrear - to spell,conjugation:indicative-present infinitive:deletrear
deletrea,he spells,deletrear - to spell,conjugation:indicative-present infinitive:deletrear
deletreamos,we spell,deletrear - to spell,conjugation:indicative-present infinitive:deletrear
deletrean,they spell,deletrear - to spell,conjugation:indicative-present infinitive:deletrear
depilar,to remove unwanted hair,,conjugation:infinitive infinitive:depilar
depilo,I shave,depilar - to remove unwanted hair,conjugation:indicative-present infinitive:depilar
depilas,you depilate,depilar - to remove unwanted hair,conjugation:indicative-present infinitive:depilar
depila,he depilates,depilar - to remove unwanted hair,conjugation:indicative-present infinitive:depilar
depilamos,we depilamos,depilar - to remove unwanted hair,conjugation:indicative-present infinitive:depilar
depilan,they wax,depilar - to remove unwanted hair,conjugation:indicative-present infinitive:depilar
descansar,to rest,,conjugation:infinitive infinitive:descansar
descanso,I rest,descansar - to rest,conjugation:indicative-present infinitive:descansar
descansas,you rest,descansar - to rest,conjugation:indicative-present infinitive:descansar
descansa,he rests,descansar - to rest,conjugation:indicative-present infinitive:descansar
descansamos,we rest,descansar - to rest,conjugation:indicative-present infinitive:descansar
descansan,they rest,descansar - to rest,conjugation:indicative-present infinitive:descansar
descubrir,"to discover, to invent; to reveal, to uncover",,conjugation:infinitive infinitive:descubrir
descubro,I discover,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-present infinitive:descubrir
descubres,you discover,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-present infinitive:descubrir
descubre,he discovers,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-present infinitive:descubrir
descubrimos,we discovered,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-present infinitive:descubrir
descubren,they discover,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-present infinitive:descubrir
deshacer,to undo; to melt; to destroy,,conjugation:infinitive infinitive:deshacer
deshago,I get rid,deshacer - to undo; to melt; to destroy,conjugation:indicative-present infinitive:deshacer
deshaces,you undo,deshacer - to undo; to melt; to destroy,conjugation:indicative-present infinitive:deshacer
deshace,he undoes,deshacer - to undo; to melt; to destroy,conjugation:indicative-present infinitive:deshacer
deshacemos,we undo,deshacer - to undo; to melt; to destroy,conjugation:indicative-present infinitive:deshacer
deshacen,they undo,deshacer - to undo; to melt; to destroy,conjugation:indicative-present infinitive:deshacer
despedir,"to say goodbye, to fire",,conjugation:infinitive infinitive:despedir
despido,I say goodbye,"despedir - to say goodbye, to fire",conjugation:indicative-present infinitive:despedir
despides,you dismiss(see off),"despedir - to say goodbye, to fire",conjugation:indicative-present infinitive:despedir
despide,he dismisses,"despedir - to say goodbye, to fire",conjugation:indicative-present infinitive:despedir
despedimos,we said goodbye,"despedir - to say goodbye, to fire",conjugation:indicative-present infinitive:despedir
despiden,they say goodbye,"despedir - to say goodbye, to fire",conjugation:indicative-present infinitive:despedir
despertar,to wake up,,conjugation:infinitive infinitive:despertar
despierto,I awake,despertar - to wake up,conjugation:indicative-present infinitive:despertar
despiertas,you wake up,despertar - to wake up,conjugation:indicative-present infinitive:despertar
despierta,he wakes up,despertar - to wake up,conjugation:indicative-present infinitive:despertar
despertamos,we wake up,despertar - to wake up,conjugation:indicative-present infinitive:despertar
despiertan,they wake up,despertar - to wake up,conjugation:indicative-present infinitive:despertar
destruir,to destroy,,conjugation:infinitive infinitive:destruir
destruyo,I destroyed,destruir - to destroy,conjugation:indicative-present infinitive:destruir
destruyes,you destroy,destruir - to destroy,conjugation:indicative-present infinitive:destruir
destruye,he destroys,destruir - to destroy,conjugation:indicative-present infinitive:destruir
destruimos,we destroy,destruir - to destroy,conjugation:indicative-present infinitive:destruir
destruyen,they destroy,destruir - to destroy,conjugation:indicative-present infinitive:destruir
detener,to stop,,conjugation:infinitive infinitive:detener
detengo,I stop,detener - to stop,conjugation:indicative-present infinitive:detener
detienes,you stop,detener - to stop,conjugation:indicative-present infinitive:detener
detiene,he stops,detener - to stop,conjugation:indicative-present infinitive:detener
detenemos,we stop,detener - to stop,conjugation:indicative-present infinitive:detener
detienen,they stop,detener - to stop,conjugation:indicative-present infinitive:detener
detestar,to hate,,conjugation:infinitive infinitive:detestar
detesto,I hate,detestar - to hate,conjugation:indicative-present infinitive:detestar
detestas,you hate,detestar - to hate,conjugation:indicative-present infinitive:detestar
detesta,he hates,detestar - to hate,conjugation:indicative-present infinitive:detestar
detestamos,we hate,detestar - to hate,conjugation:indicative-present infinitive:detestar
detestan,they hate,detestar - to hate,conjugation:indicative-present infinitive:detestar
devolver,to give back; to return; to throw up,,conjugation:infinitive infinitive:devolver
devuelvo,I return,devolver - to give back; to return; to throw up,conjugation:indicative-present infinitive:devolver
devuelves,you are sick,devolver - to give back; to return; to throw up,conjugation:indicative-present infinitive:devolver
devuelve,he returns,devolver - to give back; to return; to throw up,conjugation:indicative-present infinitive:devolver
devolvemos,we return,devolver - to give back; to return; to throw up,conjugation:indicative-present infinitive:devolver
devuelven,they returned,devolver - to give back; to return; to throw up,conjugation:indicative-present infinitive:devolver
dibujar,to draw,,conjugation:infinitive infinitive:dibujar
dibujo,I draw,dibujar - to draw,conjugation:indicative-present infinitive:dibujar
dibujas,you draw,dibujar - to draw,conjugation:indicative-present infinitive:dibujar
dibuja,he draws,dibujar - to draw,conjugation:indicative-present infinitive:dibujar
dibujamos,we draw,dibujar - to draw,conjugation:indicative-present infinitive:dibujar
dibujan,they draw,dibujar - to draw,conjugation:indicative-present infinitive:dibujar
dirigir,"to lead; to direct, to address; to manage, to control",,conjugation:infinitive infinitive:dirigir
dirijo,I direct,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-present infinitive:dirigir
diriges,you direct,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-present infinitive:dirigir
dirige,he directs,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-present infinitive:dirigir
dirigimos,we direct,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-present infinitive:dirigir
dirigen,they lead,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-present infinitive:dirigir
discutir,"to argue, to discuss",,conjugation:infinitive infinitive:discutir
discuto,I argue,"discutir - to argue, to discuss",conjugation:indicative-present infinitive:discutir
discutes,you discuss,"discutir - to argue, to discuss",conjugation:indicative-present infinitive:discutir
discute,he argues,"discutir - to argue, to discuss",conjugation:indicative-present infinitive:discutir
discutimos,we discuss,"discutir - to argue, to discuss",conjugation:indicative-present infinitive:discutir
discuten,they discuss,"discutir - to argue, to discuss",conjugation:indicative-present infinitive:discutir
disponer,to have; to arrange; to order,,conjugation:infinitive infinitive:disponer
dispongo,I have,disponer - to have; to arrange; to order,conjugation:indicative-present infinitive:disponer
dispones,you have,disponer - to have; to arrange; to order,conjugation:indicative-present infinitive:disponer
dispone,he has,disponer - to have; to arrange; to order,conjugation:indicative-present infinitive:disponer
disponemos,we have,disponer - to have; to arrange; to order,conjugation:indicative-present infinitive:disponer
disponen,they have,disponer - to have; to arrange; to order,conjugation:indicative-present infinitive:disponer
distinguir,to distinguish,,conjugation:infinitive infinitive:distinguir
distingo,I distinguish,distinguir - to distinguish,conjugation:indicative-present infinitive:distinguir
distingues,you distinguish,distinguir - to distinguish,conjugation:indicative-present infinitive:distinguir
distingue,he distinguishes,distinguir - to distinguish,conjugation:indicative-present infinitive:distinguir
distinguimos,we distinguish,distinguir - to distinguish,conjugation:indicative-present infinitive:distinguir
distinguen,they distinguish,distinguir - to distinguish,conjugation:indicative-present infinitive:distinguir
distraer,"to entertain, to amuse, to distract",,conjugation:infinitive infinitive:distraer
distraigo,I am relaxing,"distraer - to entertain, to amuse, to distract",conjugation:indicative-present infinitive:distraer
distraes,you distracted,"distraer - to entertain, to amuse, to distract",conjugation:indicative-present infinitive:distraer
distrae,he is relaxing,"distraer - to entertain, to amuse, to distract",conjugation:indicative-present infinitive:distraer
distraemos,we are relaxing,"distraer - to entertain, to amuse, to distract",conjugation:indicative-present infinitive:distraer
distraen,they distract,"distraer - to entertain, to amuse, to distract",conjugation:indicative-present infinitive:distraer
divertir,"to amuse, to entertain",,conjugation:infinitive infinitive:divertir
divierto,I entertain,"divertir - to amuse, to entertain",conjugation:indicative-present infinitive:divertir
diviertes,you entertain,"divertir - to amuse, to entertain",conjugation:indicative-present infinitive:divertir
divierte,he entertains,"divertir - to amuse, to entertain",conjugation:indicative-present infinitive:divertir
divertimos,we had fun,"divertir - to amuse, to entertain",conjugation:indicative-present infinitive:divertir
divierten,they have fun,"divertir - to amuse, to entertain",conjugation:indicative-present infinitive:divertir
dormir,to sleep,,conjugation:infinitive infinitive:dormir
duermo,I sleep,dormir - to sleep,conjugation:indicative-present infinitive:dormir
duermes,you sleep,dormir - to sleep,conjugation:indicative-present infinitive:dormir
duerme,he sleeps,dormir - to sleep,conjugation:indicative-present infinitive:dormir
dormimos,we slept,dormir - to sleep,conjugation:indicative-present infinitive:dormir
duermen,they sleep,dormir - to sleep,conjugation:indicative-present infinitive:dormir
dudar,to doubt,,conjugation:infinitive infinitive:dudar
dudo,I doubt,dudar - to doubt,conjugation:indicative-present infinitive:dudar
dudas,you doubt,dudar - to doubt,conjugation:indicative-present infinitive:dudar
duda,he doubts,dudar - to doubt,conjugation:indicative-present infinitive:dudar
dudamos,we doubt,dudar - to doubt,conjugation:indicative-present infinitive:dudar
dudan,they doubt,dudar - to doubt,conjugation:indicative-present infinitive:dudar
elegir,"to choose (from some options, used more for elections instead of escoger)",,conjugation:infinitive infinitive:elegir
elijo,"I choose (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-present infinitive:elegir
eliges,"you choose (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-present infinitive:elegir
elige,"he chooses (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-present infinitive:elegir
elegimos,"we chose (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-present infinitive:elegir
eligen,"they choose (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-present infinitive:elegir
empezar,"to begin, to start (start)",,conjugation:infinitive infinitive:empezar
empiezo,I start (start),"empezar - to begin, to start (start)",conjugation:indicative-present infinitive:empezar
empiezas,you start (start),"empezar - to begin, to start (start)",conjugation:indicative-present infinitive:empezar
empieza,he begins (start),"empezar - to begin, to start (start)",conjugation:indicative-present infinitive:empezar
empezamos,we started (start),"empezar - to begin, to start (start)",conjugation:indicative-present infinitive:empezar
empiezan,they start (start),"empezar - to begin, to start (start)",conjugation:indicative-present infinitive:empezar
encantar,to love,,conjugation:infinitive infinitive:encantar
encanto,I love,encantar - to love,conjugation:indicative-present infinitive:encantar
encantas,you love,encantar - to love,conjugation:indicative-present infinitive:encantar
encanta,he loves,encantar - to love,conjugation:indicative-present infinitive:encantar
encantamos,we love,encantar - to love,conjugation:indicative-present infinitive:encantar
encantan,they love,encantar - to love,conjugation:indicative-present infinitive:encantar
encoger,to shrink; to decrease,,conjugation:infinitive infinitive:encoger
encojo,I cringe,encoger - to shrink; to decrease,conjugation:indicative-present infinitive:encoger
encoges,you shrink,encoger - to shrink; to decrease,conjugation:indicative-present infinitive:encoger
encoge,he shrinks,encoger - to shrink; to decrease,conjugation:indicative-present infinitive:encoger
encogemos,we shrink,encoger - to shrink; to decrease,conjugation:indicative-present infinitive:encoger
encogen,they shrink,encoger - to shrink; to decrease,conjugation:indicative-present infinitive:encoger
encontrar,to find,,conjugation:infinitive infinitive:encontrar
encuentro,I find,encontrar - to find,conjugation:indicative-present infinitive:encontrar
encuentras,you find,encontrar - to find,conjugation:indicative-present infinitive:encontrar
encuentra,he finds,encontrar - to find,conjugation:indicative-present infinitive:encontrar
encontramos,we find,encontrar - to find,conjugation:indicative-present infinitive:encontrar
encuentran,they find,encontrar - to find,conjugation:indicative-present infinitive:encontrar
enojar,"to anger, to upset",,conjugation:infinitive infinitive:enojar
enojo,I anger,"enojar - to anger, to upset",conjugation:indicative-present infinitive:enojar
enojas,you anger,"enojar - to anger, to upset",conjugation:indicative-present infinitive:enojar
enoja,he angers,"enojar - to anger, to upset",conjugation:indicative-present infinitive:enojar
enojamos,we get angry,"enojar - to anger, to upset",conjugation:indicative-present infinitive:enojar
enojan,they get angry,"enojar - to anger, to upset",conjugation:indicative-present infinitive:enojar
enseñar,to teach,,conjugation:infinitive infinitive:enseñar
enseño,I teach,enseñar - to teach,conjugation:indicative-present infinitive:enseñar
enseñas,you teach,enseñar - to teach,conjugation:indicative-present infinitive:enseñar
enseña,he teaches,enseñar - to teach,conjugation:indicative-present infinitive:enseñar
enseñamos,we teach,enseñar - to teach,conjugation:indicative-present infinitive:enseñar
enseñan,they teach,enseñar - to teach,conjugation:indicative-present infinitive:enseñar
entender,to understand,,conjugation:infinitive infinitive:entender
entiendo,I understand,entender - to understand,conjugation:indicative-present infinitive:entender
entiendes,you understand,entender - to understand,conjugation:indicative-present infinitive:entender
entiende,he understands,entender - to understand,conjugation:indicative-present infinitive:entender
entendemos,we understand,entender - to understand,conjugation:indicative-present infinitive:entender
entienden,they understand,entender - to understand,conjugation:indicative-present infinitive:entender
entrar,to enter,,conjugation:infinitive infinitive:entrar
entro,I entered,entrar - to enter,conjugation:indicative-present infinitive:entrar
entras,you enter,entrar - to enter,conjugation:indicative-present infinitive:entrar
entra,he enters,entrar - to enter,conjugation:indicative-present infinitive:entrar
entramos,we enter,entrar - to enter,conjugation:indicative-present infinitive:entrar
entran,they enter,entrar - to enter,conjugation:indicative-present infinitive:entrar
enviar,to send,,conjugation:infinitive infinitive:enviar
envío,I send,enviar - to send,conjugation:indicative-present infinitive:enviar
envías,you send,enviar - to send,conjugation:indicative-present infinitive:enviar
envía,he sends,enviar - to send,conjugation:indicative-present infinitive:enviar
enviamos,we send,enviar - to send,conjugation:indicative-present infinitive:enviar
envían,they send,enviar - to send,conjugation:indicative-present infinitive:enviar
equivocar,to be wrong,,conjugation:infinitive infinitive:equivocar
equivoco,I mistake,equivocar - to be wrong,conjugation:indicative-present infinitive:equivocar
equivocas,you mistake,equivocar - to be wrong,conjugation:indicative-present infinitive:equivocar
equivoca,he mistakes,equivocar - to be wrong,conjugation:indicative-present infinitive:equivocar
equivocamos,we were wrong,equivocar - to be wrong,conjugation:indicative-present infinitive:equivocar
equivocan,they are wrong,equivocar - to be wrong,conjugation:indicative-present infinitive:equivocar
escoger,to choose (from some options),,conjugation:infinitive infinitive:escoger
escojo,I choose (from some options),escoger - to choose (from some options),conjugation:indicative-present infinitive:escoger
escoges,you choose (from some options),escoger - to choose (from some options),conjugation:indicative-present infinitive:escoger
escoge,he chooses (from some options),escoger - to choose (from some options),conjugation:indicative-present infinitive:escoger
escogemos,we choose (from some options),escoger - to choose (from some options),conjugation:indicative-present infinitive:escoger
escogen,they choose (from some options),escoger - to choose (from some options),conjugation:indicative-present infinitive:escoger
escribir,to write,,conjugation:infinitive infinitive:escribir
escribo,I write,escribir - to write,conjugation:indicative-present infinitive:escribir
escribes,you write,escribir - to write,conjugation:indicative-present infinitive:escribir
escribe,he writes,escribir - to write,conjugation:indicative-present infinitive:escribir
escribimos,we write,escribir - to write,conjugation:indicative-present infinitive:escribir
escriben,they write,escribir - to write,conjugation:indicative-present infinitive:escribir
escuchar,to listen,,conjugation:infinitive infinitive:escuchar
escucho,I listen,escuchar - to listen,conjugation:indicative-present infinitive:escuchar
escuchas,you hear,escuchar - to listen,conjugation:indicative-present infinitive:escuchar
escucha,he hears,escuchar - to listen,conjugation:indicative-present infinitive:escuchar
escuchamos,we listen,escuchar - to listen,conjugation:indicative-present infinitive:escuchar
escuchan,they hear,escuchar - to listen,conjugation:indicative-present infinitive:escuchar
esperar,"to wait for, to hope",,conjugation:infinitive infinitive:esperar
espero,I hope,"esperar - to wait for, to hope",conjugation:indicative-present infinitive:esperar
esperas,you wait,"esperar - to wait for, to hope",conjugation:indicative-present infinitive:esperar
espera,he waits,"esperar - to wait for, to hope",conjugation:indicative-present infinitive:esperar
esperamos,we wait,"esperar - to wait for, to hope",conjugation:indicative-present infinitive:esperar
esperan,they expect,"esperar - to wait for, to hope",conjugation:indicative-present infinitive:esperar
establecer,"to establish, to set",,conjugation:infinitive infinitive:establecer
establezco,I establish,"establecer - to establish, to set",conjugation:indicative-present infinitive:establecer
estableces,you establish,"establecer - to establish, to set",conjugation:indicative-present infinitive:establecer
establece,he establishes,"establecer - to establish, to set",conjugation:indicative-present infinitive:establecer
establecemos,we establish,"establecer - to establish, to set",conjugation:indicative-present infinitive:establecer
establecen,they establish,"establecer - to establish, to set",conjugation:indicative-present infinitive:establecer
estirar,to stretch,,conjugation:infinitive infinitive:estirar
estiro,I stretch,estirar - to stretch,conjugation:indicative-present infinitive:estirar
estiras,you stretch,estirar - to stretch,conjugation:indicative-present infinitive:estirar
estira,he stretches,estirar - to stretch,conjugation:indicative-present infinitive:estirar
estiramos,we stretch,estirar - to stretch,conjugation:indicative-present infinitive:estirar
estiran,they stretch,estirar - to stretch,conjugation:indicative-present infinitive:estirar
estudiar,to study,,conjugation:infinitive infinitive:estudiar
estudio,I study,estudiar - to study,conjugation:indicative-present infinitive:estudiar
estudias,you study,estudiar - to study,conjugation:indicative-present infinitive:estudiar
estudia,he studies,estudiar - to study,conjugation:indicative-present infinitive:estudiar
estudiamos,we study,estudiar - to study,conjugation:indicative-present infinitive:estudiar
estudian,they study,estudiar - to study,conjugation:indicative-present infinitive:estudiar
exigir,"to demand, to call for",,conjugation:infinitive infinitive:exigir
exijo,I demand,"exigir - to demand, to call for",conjugation:indicative-present infinitive:exigir
exiges,you demand,"exigir - to demand, to call for",conjugation:indicative-present infinitive:exigir
exige,he demands,"exigir - to demand, to call for",conjugation:indicative-present infinitive:exigir
exigimos,we demand,"exigir - to demand, to call for",conjugation:indicative-present infinitive:exigir
exigen,they require,"exigir - to demand, to call for",conjugation:indicative-present infinitive:exigir
existir,to be,,conjugation:infinitive infinitive:existir
existo,I exist,existir - to be,conjugation:indicative-present infinitive:existir
existes,you exist,existir - to be,conjugation:indicative-present infinitive:existir
existe,he exists,existir - to be,conjugation:indicative-present infinitive:existir
existimos,we exist,existir - to be,conjugation:indicative-present infinitive:existir
existen,they exist,existir - to be,conjugation:indicative-present infinitive:existir
explicar,to explain,,conjugation:infinitive infinitive:explicar
explico,I explained,explicar - to explain,conjugation:indicative-present infinitive:explicar
explicas,you explain,explicar - to explain,conjugation:indicative-present infinitive:explicar
explica,he explains,explicar - to explain,conjugation:indicative-present infinitive:explicar
explicamos,we explain,explicar - to explain,conjugation:indicative-present infinitive:explicar
explican,they explain,explicar - to explain,conjugation:indicative-present infinitive:explicar
extinguir,to extinguish,,conjugation:infinitive infinitive:extinguir
extingo,I extingo,extinguir - to extinguish,conjugation:indicative-present infinitive:extinguir
extingues,you extingues,extinguir - to extinguish,conjugation:indicative-present infinitive:extinguir
extingue,he extinguishes,extinguir - to extinguish,conjugation:indicative-present infinitive:extinguir
extinguimos,we extinguish,extinguir - to extinguish,conjugation:indicative-present infinitive:extinguir
