afeitaron,they shaved,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
agradecer,to thank,,conjugation:infinitive infinitive:agradecer
agradecí,I thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradeciste,you agradeciste,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradeció,he thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradecimos,we thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradecieron,they thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agregar,to add,,conjugation:infinitive infinitive:agregar
agregué,I added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregaste,you added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregó,he added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregamos,we add,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregaron,they added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
ahogar,"to suffocate, to drown",,conjugation:infinitive infinitive:ahogar
ahogué,I choked,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogaste,you choked,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogó,he drowned,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogamos,we drown,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogaron,they drowned,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
alcanzar,to reach,,conjugation:infinitive infinitive:alcanzar
alcancé,I reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzaste,you reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzó,he reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzamos,we reach,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzaron,they reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
almorzar,to have lunch,,conjugation:infinitive infinitive:almorzar
almorcé,I had lunch,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzaste,you almorzaste,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzó,he lunched,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzamos,we had lunch,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzaron,they had lunch,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
amar,to love,,conjugation:infinitive infinitive:amar
amé,I have loved,amar - to love,conjugation:indicative-preterite infinitive:amar
amaste,you loved,amar - to love,conjugation:indicative-preterite infinitive:amar
amó,he loved,amar - to love,conjugation:indicative-preterite infinitive:amar
amamos,we love,amar - to love,conjugation:indicative-preterite infinitive:amar
amaron,they loved,amar - to love,conjugation:indicative-preterite infinitive:amar
apagar,to turn off,,conjugation:infinitive infinitive:apagar
apagué,I turned off,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagaste,you apagaste,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagó,he went out,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagamos,we turn off,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagaron,they went out,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
aparecer,to appear,,conjugation:infinitive infinitive:aparecer
aparecí,I appeared,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
apareciste,you showed up,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
apareció,he appeared,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
aparecimos,we showed up,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
aparecieron,they appeared,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
aplaudir,"to applaud, to clap",,conjugation:infinitive infinitive:aplaudir
aplaudí,I applauded,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudiste,you aplaudiste,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudió,he applauded,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudimos,we applaud,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudieron,they applauded,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aprobar,to pass,,conjugation:infinitive infinitive:aprobar
aprobé,I passed,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobaste,you aprobaste,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobó,he approved,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobamos,we approve,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobaron,they approved,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
arrebatar,to snatch,,conjugation:infinitive infinitive:arrebatar
me arrebaté,I arrebaté i,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
te arrebataste,you acrobat you,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
se arrebató,he snatched it,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
nos arrebatamos,we we grabbed,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
se arrebataron,they took was,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
atravesar,"to cross, to go through (through)",,conjugation:infinitive infinitive:atravesar
atravesé,I went through (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesaste,you gone (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesó,he went through (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesamos,we are going through (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesaron,they crossed (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atribuir,"to attribute, to confer",,conjugation:infinitive infinitive:atribuir
atribuí,I attributed,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuiste,you atribuiste,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuyó,he attributed,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuimos,we attribute,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuyeron,they attributed,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
ayudar,to help,,conjugation:infinitive infinitive:ayudar
ayudé,I helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudaste,you helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudó,he helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudamos,we help,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudaron,they helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
bajar,"to go down, to decrease",,conjugation:infinitive infinitive:bajar
bajé,I went,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajaste,you downloaded,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajó,he fell,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajamos,we went down,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajaron,they fell,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
barrer,to sweep,,conjugation:infinitive infinitive:barrer
barrí,I plowed,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barriste,you barriste,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barrió,he swept,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barrimos,we where we swept everything away,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barrieron,they swept,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
bañar,to take a bath,,conjugation:infinitive infinitive:bañar
bañé,I bathed,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañaste,you bañaste,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañó,he bathed,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañamos,we bathe,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañaron,they bathed,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
beber,to drink,,conjugation:infinitive infinitive:beber
bebí,I drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebiste,you drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebió,he drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebimos,we drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebieron,they drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
besar,to kiss,,conjugation:infinitive infinitive:besar
besé,I kissed,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besaste,you kiss,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besó,he kissed,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besamos,we kiss,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besaron,they kissed,besar - to kiss,conjugation:indicative-preterite infinitive:besar
borrar,to delete,,conjugation:infinitive infinitive:borrar
borré,I deleted,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borraste,you deleted,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borró,it erased,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borramos,we delete,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borraron,they deleted,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
bromear,to joke,,conjugation:infinitive infinitive:bromear
bromeé,I joked,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromeaste,you bromeaste,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromeó,he joked,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromeamos,we joke,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromearon,they joked,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
burlar,"to trick, to deceive (deceptively)",,conjugation:infinitive infinitive:burlar
burlé,I burlé (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burlaste,you burlaste (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burló,he mocked (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burlamos,we mock (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burlaron,they mocked (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
buscar,to look for,,conjugation:infinitive infinitive:buscar
busqué,I looked up,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscaste,you asked for,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscó,he sought,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscamos,we seek,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscaron,they sought,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
caber,to fit,,conjugation:infinitive infinitive:caber
cupe,I cupe,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupiste,you cupiste,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupo,he fit,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupimos,we all fit,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupieron,they fit,caber - to fit,conjugation:indicative-preterite infinitive:caber
caer,to fall,,conjugation:infinitive infinitive:caer
caí,I fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
caíste,you are fallen,caer - to fall,conjugation:indicative-preterite infinitive:caer
cayó,he fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
caímos,we fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
cayeron,they fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
Port not available. Exiting...
Port not available. Exiting...
Port not available. Exiting...
calentar,"to heat up, to warm up",,conjugation:infinitive infinitive:calentar
calenté,I heated,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentaste,you nourished,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentó,he warmed up,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentamos,we warmed up,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentaron,they heated,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
cambiar,to change,,conjugation:infinitive infinitive:cambiar
cambié,I changed,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cambiaste,you changed,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cambió,he changed,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cambiamos,we change,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cambiaron,they changed,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cancelar,to cancel,,conjugation:infinitive infinitive:cancelar
cancelé,I canceled,cancelar - to cancel,conjugation:indicative-preterite infinitive:cancelar
cancelaste,you cancelaste,cancelar - to cancel,conjugation:indicative-preterite infinitive:cancelar
canceló,he canceled,cancelar - to cancel,conjugation:indicative-preterite infinitive:cancelar
cancelamos,we cancel,cancelar - to cancel,conjugation:indicative-preterite infinitive:cancelar
cancelaron,they canceled,cancelar - to cancel,conjugation:indicative-preterite infinitive:cancelar
cansar,"to tire out, to bore, to exhaust",,conjugation:infinitive infinitive:cansar
cansé,I got tired,"cansar - to tire out, to bore, to exhaust",conjugation:indicative-preterite infinitive:cansar
cansaste,you tired,"cansar - to tire out, to bore, to exhaust",conjugation:indicative-preterite infinitive:cansar
cansó,he got tired,"cansar - to tire out, to bore, to exhaust",conjugation:indicative-preterite infinitive:cansar
cansamos,we got tired,"cansar - to tire out, to bore, to exhaust",conjugation:indicative-preterite infinitive:cansar
cansaron,they tired,"cansar - to tire out, to bore, to exhaust",conjugation:indicative-preterite infinitive:cansar
cantar,to sing,,conjugation:infinitive infinitive:cantar
canté,I sang,cantar - to sing,conjugation:indicative-preterite infinitive:cantar
cantaste,you sang,cantar - to sing,conjugation:indicative-preterite infinitive:cantar
cantó,he sang,cantar - to sing,conjugation:indicative-preterite infinitive:cantar
cantamos,we sing,cantar - to sing,conjugation:indicative-preterite infinitive:cantar
cantaron,they sang,cantar - to sing,conjugation:indicative-preterite infinitive:cantar
casar,to marry,,conjugation:infinitive infinitive:casar
casé,I got married,casar - to marry,conjugation:indicative-preterite infinitive:casar
casaste,you married,casar - to marry,conjugation:indicative-preterite infinitive:casar
casó,he married,casar - to marry,conjugation:indicative-preterite infinitive:casar
casamos,we got married,casar - to marry,conjugation:indicative-preterite infinitive:casar
casaron,they married,casar - to marry,conjugation:indicative-preterite infinitive:casar
cenar,to have dinner,,conjugation:infinitive infinitive:cenar
cené,I had dinner,cenar - to have dinner,conjugation:indicative-preterite infinitive:cenar
cenaste,you cenaste,cenar - to have dinner,conjugation:indicative-preterite infinitive:cenar
cenó,he dined,cenar - to have dinner,conjugation:indicative-preterite infinitive:cenar
cenamos,we had dinner,cenar - to have dinner,conjugation:indicative-preterite infinitive:cenar
cenaron,they dined,cenar - to have dinner,conjugation:indicative-preterite infinitive:cenar
cepillar,to brush,,conjugation:infinitive infinitive:cepillar
cepillé,I brushed,cepillar - to brush,conjugation:indicative-preterite infinitive:cepillar
cepillaste,you cepillaste,cepillar - to brush,conjugation:indicative-preterite infinitive:cepillar
cepilló,he brushed,cepillar - to brush,conjugation:indicative-preterite infinitive:cepillar
cepillamos,we brush,cepillar - to brush,conjugation:indicative-preterite infinitive:cepillar
cepillaron,they brushed,cepillar - to brush,conjugation:indicative-preterite infinitive:cepillar
cerrar,to close,,conjugation:infinitive infinitive:cerrar
cerré,I closed,cerrar - to close,conjugation:indicative-preterite infinitive:cerrar
cerraste,you closed,cerrar - to close,conjugation:indicative-preterite infinitive:cerrar
cerró,he closed,cerrar - to close,conjugation:indicative-preterite infinitive:cerrar
cerramos,we close,cerrar - to close,conjugation:indicative-preterite infinitive:cerrar
cerraron,they closed,cerrar - to close,conjugation:indicative-preterite infinitive:cerrar
circular,"to circulate, to drive",,conjugation:infinitive infinitive:circular
circulé,I circle,"circular - to circulate, to drive",conjugation:indicative-preterite infinitive:circular
circulaste,you circulaste,"circular - to circulate, to drive",conjugation:indicative-preterite infinitive:circular
circuló,it was circulated,"circular - to circulate, to drive",conjugation:indicative-preterite infinitive:circular
circulamos,we circulate,"circular - to circulate, to drive",conjugation:indicative-preterite infinitive:circular
circularon,they circulated,"circular - to circulate, to drive",conjugation:indicative-preterite infinitive:circular
cobrar,to charge,,conjugation:infinitive infinitive:cobrar
cobré,I cashed,cobrar - to charge,conjugation:indicative-preterite infinitive:cobrar
cobraste,you charged,cobrar - to charge,conjugation:indicative-preterite infinitive:cobrar
cobró,he claimed,cobrar - to charge,conjugation:indicative-preterite infinitive:cobrar
cobramos,we charge,cobrar - to charge,conjugation:indicative-preterite infinitive:cobrar
cobraron,they were charged,cobrar - to charge,conjugation:indicative-preterite infinitive:cobrar
cocinar,to cook,,conjugation:infinitive infinitive:cocinar
cociné,I cooked,cocinar - to cook,conjugation:indicative-preterite infinitive:cocinar
cocinaste,you cooked,cocinar - to cook,conjugation:indicative-preterite infinitive:cocinar
cocinó,he cooked,cocinar - to cook,conjugation:indicative-preterite infinitive:cocinar
cocinamos,we cook,cocinar - to cook,conjugation:indicative-preterite infinitive:cocinar
cocinaron,they cooked,cocinar - to cook,conjugation:indicative-preterite infinitive:cocinar
coger,"to grab, to take",,conjugation:infinitive infinitive:coger
cogí,I caught,"coger - to grab, to take",conjugation:indicative-preterite infinitive:coger
cogiste,you get,"coger - to grab, to take",conjugation:indicative-preterite infinitive:coger
cogió,he caught,"coger - to grab, to take",conjugation:indicative-preterite infinitive:coger
cogimos,we took,"coger - to grab, to take",conjugation:indicative-preterite infinitive:coger
cogieron,they caught,"coger - to grab, to take",conjugation:indicative-preterite infinitive:coger
Port not available. Exiting...
Port not available. Exiting...
Port not available. Exiting...
colgar,to hang,,conjugation:infinitive infinitive:colgar
colgué,I hung,colgar - to hang,conjugation:indicative-preterite infinitive:colgar
colgaste,you colgaste,colgar - to hang,conjugation:indicative-preterite infinitive:colgar
colgó,he hung,colgar - to hang,conjugation:indicative-preterite infinitive:colgar
colgamos,we hung,colgar - to hang,conjugation:indicative-preterite infinitive:colgar
colgaron,they hung,colgar - to hang,conjugation:indicative-preterite infinitive:colgar
comenzar,"to begin, to start (commence)",,conjugation:infinitive infinitive:comenzar
comencé,I started (commence),"comenzar - to begin, to start (commence)",conjugation:indicative-preterite infinitive:comenzar
comenzaste,you started (commence),"comenzar - to begin, to start (commence)",conjugation:indicative-preterite infinitive:comenzar
comenzó,he began (commence),"comenzar - to begin, to start (commence)",conjugation:indicative-preterite infinitive:comenzar
comenzamos,we started (commence),"comenzar - to begin, to start (commence)",conjugation:indicative-preterite infinitive:comenzar
comenzaron,they began (commence),"comenzar - to begin, to start (commence)",conjugation:indicative-preterite infinitive:comenzar
Port not available. Exiting...
comer,to eat,,conjugation:infinitive infinitive:comer
comí,I ate,comer - to eat,conjugation:indicative-preterite infinitive:comer
comiste,you ate,comer - to eat,conjugation:indicative-preterite infinitive:comer
comió,he ate,comer - to eat,conjugation:indicative-preterite infinitive:comer
comimos,we ate,comer - to eat,conjugation:indicative-preterite infinitive:comer
comieron,they ate,comer - to eat,conjugation:indicative-preterite infinitive:comer
compartir,to share,,conjugation:infinitive infinitive:compartir
compartí,I shared,compartir - to share,conjugation:indicative-preterite infinitive:compartir
compartiste,you shared,compartir - to share,conjugation:indicative-preterite infinitive:compartir
compartió,he shared,compartir - to share,conjugation:indicative-preterite infinitive:compartir
compartimos,we share,compartir - to share,conjugation:indicative-preterite infinitive:compartir
compartieron,they shared,compartir - to share,conjugation:indicative-preterite infinitive:compartir
Port not available. Exiting...
complacer,to please,,conjugation:infinitive infinitive:complacer
complací,I indulged,complacer - to please,conjugation:indicative-preterite infinitive:complacer
complaciste,you complaciste,complacer - to please,conjugation:indicative-preterite infinitive:complacer
complació,he was pleased,complacer - to please,conjugation:indicative-preterite infinitive:complacer
complacimos,we complacimos,complacer - to please,conjugation:indicative-preterite infinitive:complacer
complacieron,they were treated,complacer - to please,conjugation:indicative-preterite infinitive:complacer
componer,to fix; to compose,,conjugation:infinitive infinitive:componer
compuse,I composed,componer - to fix; to compose,conjugation:indicative-preterite infinitive:componer
compusiste,you composed,componer - to fix; to compose,conjugation:indicative-preterite infinitive:componer
compuso,he composed,componer - to fix; to compose,conjugation:indicative-preterite infinitive:componer
compusimos,we composed,componer - to fix; to compose,conjugation:indicative-preterite infinitive:componer
compusieron,they composed,componer - to fix; to compose,conjugation:indicative-preterite infinitive:componer
Port not available. Exiting...
comprender,to understand; to include (comprehensively),,conjugation:infinitive infinitive:comprender
comprendí,I realized (comprehensively),comprender - to understand; to include (comprehensively),conjugation:indicative-preterite infinitive:comprender
comprendiste,you have understood (comprehensively),comprender - to understand; to include (comprehensively),conjugation:indicative-preterite infinitive:comprender
comprendió,he understood (comprehensively),comprender - to understand; to include (comprehensively),conjugation:indicative-preterite infinitive:comprender
comprendimos,we understood (comprehensively),comprender - to understand; to include (comprehensively),conjugation:indicative-preterite infinitive:comprender
comprendieron,they understood (comprehensively),comprender - to understand; to include (comprehensively),conjugation:indicative-preterite infinitive:comprender
concluir,to conclude,,conjugation:infinitive infinitive:concluir
concluí,I concluded,concluir - to conclude,conjugation:indicative-preterite infinitive:concluir
concluiste,you possibe,concluir - to conclude,conjugation:indicative-preterite infinitive:concluir
concluyó,he concluded,concluir - to conclude,conjugation:indicative-preterite infinitive:concluir
concluimos,we conclude,concluir - to conclude,conjugation:indicative-preterite infinitive:concluir
concluyeron,they concluded,concluir - to conclude,conjugation:indicative-preterite infinitive:concluir
conducir,"to lead, to drive",,conjugation:infinitive infinitive:conducir
conduje,I drove,"conducir - to lead, to drive",conjugation:indicative-preterite infinitive:conducir
condujiste,you led,"conducir - to lead, to drive",conjugation:indicative-preterite infinitive:conducir
condujo,he led,"conducir - to lead, to drive",conjugation:indicative-preterite infinitive:conducir
condujimos,we drove,"conducir - to lead, to drive",conjugation:indicative-preterite infinitive:conducir
condujeron,they conducted,"conducir - to lead, to drive",conjugation:indicative-preterite infinitive:conducir
confesar,to confess,,conjugation:infinitive infinitive:confesar
confesé,I confessed,confesar - to confess,conjugation:indicative-preterite infinitive:confesar
confesaste,you confess,confesar - to confess,conjugation:indicative-preterite infinitive:confesar
confesó,he confessed,confesar - to confess,conjugation:indicative-preterite infinitive:confesar
confesamos,we confess,confesar - to confess,conjugation:indicative-preterite infinitive:confesar
confesaron,they confessed,confesar - to confess,conjugation:indicative-preterite infinitive:confesar
conjugar,to combine (and make compatible),,conjugation:infinitive infinitive:conjugar
conjugué,I conjugué (and make compatible),conjugar - to combine (and make compatible),conjugation:indicative-preterite infinitive:conjugar
conjugaste,you conjugaste (and make compatible),conjugar - to combine (and make compatible),conjugation:indicative-preterite infinitive:conjugar
conjugó,the conjugated (and make compatible),conjugar - to combine (and make compatible),conjugation:indicative-preterite infinitive:conjugar
conjugamos,we combine (and make compatible),conjugar - to combine (and make compatible),conjugation:indicative-preterite infinitive:conjugar
conjugaron,they together (and make compatible),conjugar - to combine (and make compatible),conjugation:indicative-preterite infinitive:conjugar
conmover,"to touch (emotion), (emotion), to move (emotion) (emotion) (emotionally)",,conjugation:infinitive infinitive:conmover
conmoví,I shook (emotionally),"conmover - to touch (emotion), (emotion), to move (emotion) (emotion) (emotionally)",conjugation:indicative-preterite infinitive:conmover
conmoviste,you conmoviste (emotionally),"conmover - to touch (emotion), (emotion), to move (emotion) (emotion) (emotionally)",conjugation:indicative-preterite infinitive:conmover
conmovió,he touched (emotionally),"conmover - to touch (emotion), (emotion), to move (emotion) (emotion) (emotionally)",conjugation:indicative-preterite infinitive:conmover
conmovimos,we shocked (emotionally),"conmover - to touch (emotion), (emotion), to move (emotion) (emotion) (emotionally)",conjugation:indicative-preterite infinitive:conmover
conmovieron,they shook (emotionally),"conmover - to touch (emotion), (emotion), to move (emotion) (emotion) (emotionally)",conjugation:indicative-preterite infinitive:conmover
conocer,"to know, to meet (a person, place, or thing)",,conjugation:infinitive infinitive:conocer
conocí,"I met (a person, place, or thing)","conocer - to know, to meet (a person, place, or thing)",conjugation:indicative-preterite infinitive:conocer
conociste,"you knew (a person, place, or thing)","conocer - to know, to meet (a person, place, or thing)",conjugation:indicative-preterite infinitive:conocer
conoció,"he met (a person, place, or thing)","conocer - to know, to meet (a person, place, or thing)",conjugation:indicative-preterite infinitive:conocer
conocimos,"we met (a person, place, or thing)","conocer - to know, to meet (a person, place, or thing)",conjugation:indicative-preterite infinitive:conocer
conocieron,"they knew (a person, place, or thing)","conocer - to know, to meet (a person, place, or thing)",conjugation:indicative-preterite infinitive:conocer
conseguir,to get,,conjugation:infinitive infinitive:conseguir
conseguí,I got,conseguir - to get,conjugation:indicative-preterite infinitive:conseguir
conseguiste,you got,conseguir - to get,conjugation:indicative-preterite infinitive:conseguir
consiguió,he got,conseguir - to get,conjugation:indicative-preterite infinitive:conseguir
conseguimos,we get,conseguir - to get,conjugation:indicative-preterite infinitive:conseguir
consiguieron,they got,conseguir - to get,conjugation:indicative-preterite infinitive:conseguir
considerar,to consider,,conjugation:infinitive infinitive:considerar
consideré,I considered,considerar - to consider,conjugation:indicative-preterite infinitive:considerar
consideraste,you consider,considerar - to consider,conjugation:indicative-preterite infinitive:considerar
consideró,he considered,considerar - to consider,conjugation:indicative-preterite infinitive:considerar
consideramos,we consider,considerar - to consider,conjugation:indicative-preterite infinitive:considerar
consideraron,they regarded,considerar - to consider,conjugation:indicative-preterite infinitive:considerar
construir,to build,,conjugation:infinitive infinitive:construir
construí,I built,construir - to build,conjugation:indicative-preterite infinitive:construir
construiste,you build,construir - to build,conjugation:indicative-preterite infinitive:construir
construyó,he built,construir - to build,conjugation:indicative-preterite infinitive:construir
construimos,we build,construir - to build,conjugation:indicative-preterite infinitive:construir
construyeron,they built,construir - to build,conjugation:indicative-preterite infinitive:construir
contar,"to count, to tell",,conjugation:infinitive infinitive:contar
conté,I counted,"contar - to count, to tell",conjugation:indicative-preterite infinitive:contar
contaste,you told,"contar - to count, to tell",conjugation:indicative-preterite infinitive:contar
contó,he told,"contar - to count, to tell",conjugation:indicative-preterite infinitive:contar
contamos,we have,"contar - to count, to tell",conjugation:indicative-preterite infinitive:contar
contaron,they counted,"contar - to count, to tell",conjugation:indicative-preterite infinitive:contar
contener,to contain,,conjugation:infinitive infinitive:contener
contuve,I refrained,contener - to contain,conjugation:indicative-preterite infinitive:contener
contuviste,you contuviste,contener - to contain,conjugation:indicative-preterite infinitive:contener
contuvo,it contained,contener - to contain,conjugation:indicative-preterite infinitive:contener
contuvimos,we refrained,contener - to contain,conjugation:indicative-preterite infinitive:contener
contuvieron,they contained,contener - to contain,conjugation:indicative-preterite infinitive:contener
contestar,to answer; to protest,,conjugation:infinitive infinitive:contestar
contesté,I answered,contestar - to answer; to protest,conjugation:indicative-preterite infinitive:contestar
contestaste,you answered,contestar - to answer; to protest,conjugation:indicative-preterite infinitive:contestar
contestó,he replied,contestar - to answer; to protest,conjugation:indicative-preterite infinitive:contestar
contestamos,we answer,contestar - to answer; to protest,conjugation:indicative-preterite infinitive:contestar
contestaron,they answered,contestar - to answer; to protest,conjugation:indicative-preterite infinitive:contestar
contribuir,to contribute,,conjugation:infinitive infinitive:contribuir
contribuí,I contributed,contribuir - to contribute,conjugation:indicative-preterite infinitive:contribuir
contribuiste,you contributed,contribuir - to contribute,conjugation:indicative-preterite infinitive:contribuir
