Port not available. Exiting...
cooperar,to cooperate,,conjugation:infinitive infinitive:cooperar
cooperaba,I cooperated,cooperar - to cooperate,conjugation:indicative-imperfect infinitive:cooperar
cooperabas,you were cooperating,cooperar - to cooperate,conjugation:indicative-imperfect infinitive:cooperar
cooperaba,he was cooperating,cooperar - to cooperate,conjugation:indicative-imperfect infinitive:cooperar
cooperábamos,we were cooperating,cooperar - to cooperate,conjugation:indicative-imperfect infinitive:cooperar
cooperaban,they cooperated,cooperar - to cooperate,conjugation:indicative-imperfect infinitive:cooperar
corregir,to correct,,conjugation:infinitive infinitive:corregir
corregía,I corrected,corregir - to correct,conjugation:indicative-imperfect infinitive:corregir
corregías,you corregías,corregir - to correct,conjugation:indicative-imperfect infinitive:corregir
corregía,he corrected,corregir - to correct,conjugation:indicative-imperfect infinitive:corregir
corregíamos,we were correcting,corregir - to correct,conjugation:indicative-imperfect infinitive:corregir
corregían,they corrected,corregir - to correct,conjugation:indicative-imperfect infinitive:corregir
correr,to run,,conjugation:infinitive infinitive:correr
corría,I ran,correr - to run,conjugation:indicative-imperfect infinitive:correr
corrías,you were running,correr - to run,conjugation:indicative-imperfect infinitive:correr
corría,he ran,correr - to run,conjugation:indicative-imperfect infinitive:correr
corríamos,we were running,correr - to run,conjugation:indicative-imperfect infinitive:correr
corrían,they ran,correr - to run,conjugation:indicative-imperfect infinitive:correr
cortar,to cut,,conjugation:infinitive infinitive:cortar
cortaba,I cut,cortar - to cut,conjugation:indicative-imperfect infinitive:cortar
cortabas,you were cutting,cortar - to cut,conjugation:indicative-imperfect infinitive:cortar
cortaba,he cut,cortar - to cut,conjugation:indicative-imperfect infinitive:cortar
cortábamos,we were cutting,cortar - to cut,conjugation:indicative-imperfect infinitive:cortar
cortaban,they cut,cortar - to cut,conjugation:indicative-imperfect infinitive:cortar
crear,to create,,conjugation:infinitive infinitive:crear
creaba,I created,crear - to create,conjugation:indicative-imperfect infinitive:crear
creabas,you creabas,crear - to create,conjugation:indicative-imperfect infinitive:crear
creaba,he created,crear - to create,conjugation:indicative-imperfect infinitive:crear
creábamos,we were creating,crear - to create,conjugation:indicative-imperfect infinitive:crear
creaban,they were creating,crear - to create,conjugation:indicative-imperfect infinitive:crear
crecer,to grow,,conjugation:infinitive infinitive:crecer
crecía,I grew,crecer - to grow,conjugation:indicative-imperfect infinitive:crecer
crecías,you were growing,crecer - to grow,conjugation:indicative-imperfect infinitive:crecer
crecía,he grew,crecer - to grow,conjugation:indicative-imperfect infinitive:crecer
crecíamos,we were growing,crecer - to grow,conjugation:indicative-imperfect infinitive:crecer
crecían,they grew,crecer - to grow,conjugation:indicative-imperfect infinitive:crecer
creer,to believe,,conjugation:infinitive infinitive:creer
creía,I thought,creer - to believe,conjugation:indicative-imperfect infinitive:creer
creías,you believed,creer - to believe,conjugation:indicative-imperfect infinitive:creer
creía,he believed,creer - to believe,conjugation:indicative-imperfect infinitive:creer
creíamos,we believed,creer - to believe,conjugation:indicative-imperfect infinitive:creer
creían,they believed,creer - to believe,conjugation:indicative-imperfect infinitive:creer
cruzar,to cross,,conjugation:infinitive infinitive:cruzar
cruzaba,I crossed,cruzar - to cross,conjugation:indicative-imperfect infinitive:cruzar
cruzabas,you were crossing,cruzar - to cross,conjugation:indicative-imperfect infinitive:cruzar
cruzaba,he crossed,cruzar - to cross,conjugation:indicative-imperfect infinitive:cruzar
cruzábamos,we crossed,cruzar - to cross,conjugation:indicative-imperfect infinitive:cruzar
cruzaban,they crossed,cruzar - to cross,conjugation:indicative-imperfect infinitive:cruzar
cubrir,to cover,,conjugation:infinitive infinitive:cubrir
cubría,I covered,cubrir - to cover,conjugation:indicative-imperfect infinitive:cubrir
cubrías,you were covering,cubrir - to cover,conjugation:indicative-imperfect infinitive:cubrir
cubría,he covered,cubrir - to cover,conjugation:indicative-imperfect infinitive:cubrir
cubríamos,we were covering,cubrir - to cover,conjugation:indicative-imperfect infinitive:cubrir
cubrían,they covered,cubrir - to cover,conjugation:indicative-imperfect infinitive:cubrir
cuidar,"to take care of, to look after",,conjugation:infinitive infinitive:cuidar
cuidaba,I cared,"cuidar - to take care of, to look after",conjugation:indicative-imperfect infinitive:cuidar
cuidabas,you were taking care,"cuidar - to take care of, to look after",conjugation:indicative-imperfect infinitive:cuidar
cuidaba,he was taking care,"cuidar - to take care of, to look after",conjugation:indicative-imperfect infinitive:cuidar
cuidábamos,we were taking care,"cuidar - to take care of, to look after",conjugation:indicative-imperfect infinitive:cuidar
cuidaban,they cared,"cuidar - to take care of, to look after",conjugation:indicative-imperfect infinitive:cuidar
cumplir,"to fulfill, to carry out, to keep one´s promise",,conjugation:infinitive infinitive:cumplir
cumplía,I met,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-imperfect infinitive:cumplir
cumplías,you were expiring,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-imperfect infinitive:cumplir
cumplía,he fulfilled,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-imperfect infinitive:cumplir
cumplíamos,we were expiring,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-imperfect infinitive:cumplir
cumplían,they fulfilled,"cumplir - to fulfill, to carry out, to keep one´s promise",conjugation:indicative-imperfect infinitive:cumplir
dar,to give,,conjugation:infinitive infinitive:dar
daba,I gave,dar - to give,conjugation:indicative-imperfect infinitive:dar
dabas,you gave,dar - to give,conjugation:indicative-imperfect infinitive:dar
daba,he was giving,dar - to give,conjugation:indicative-imperfect infinitive:dar
dábamos,we gave,dar - to give,conjugation:indicative-imperfect infinitive:dar
daban,they gave,dar - to give,conjugation:indicative-imperfect infinitive:dar
deber,"to owe, must",,conjugation:infinitive infinitive:deber
debía,I should,"deber - to owe, must",conjugation:indicative-imperfect infinitive:deber
debías,you had to,"deber - to owe, must",conjugation:indicative-imperfect infinitive:deber
debía,he had to,"deber - to owe, must",conjugation:indicative-imperfect infinitive:deber
debíamos,we had to,"deber - to owe, must",conjugation:indicative-imperfect infinitive:deber
debían,they had to,"deber - to owe, must",conjugation:indicative-imperfect infinitive:deber
decidir,to decide,,conjugation:infinitive infinitive:decidir
decidía,I decided,decidir - to decide,conjugation:indicative-imperfect infinitive:decidir
decidías,you were deciding,decidir - to decide,conjugation:indicative-imperfect infinitive:decidir
decidía,he was deciding,decidir - to decide,conjugation:indicative-imperfect infinitive:decidir
decidíamos,we were deciding,decidir - to decide,conjugation:indicative-imperfect infinitive:decidir
decidían,they decided,decidir - to decide,conjugation:indicative-imperfect infinitive:decidir
decir,"to say, to tell",,conjugation:infinitive infinitive:decir
decía,I said,"decir - to say, to tell",conjugation:indicative-imperfect infinitive:decir
decías,you were saying,"decir - to say, to tell",conjugation:indicative-imperfect infinitive:decir
decía,he said,"decir - to say, to tell",conjugation:indicative-imperfect infinitive:decir
decíamos,we said,"decir - to say, to tell",conjugation:indicative-imperfect infinitive:decir
decían,they said,"decir - to say, to tell",conjugation:indicative-imperfect infinitive:decir
defender,to defend,,conjugation:infinitive infinitive:defender
defendía,I was defending,defender - to defend,conjugation:indicative-imperfect infinitive:defender
defendías,you were defending,defender - to defend,conjugation:indicative-imperfect infinitive:defender
defendía,he was defending,defender - to defend,conjugation:indicative-imperfect infinitive:defender
defendíamos,we defended,defender - to defend,conjugation:indicative-imperfect infinitive:defender
defendían,they defended,defender - to defend,conjugation:indicative-imperfect infinitive:defender
dejar,to leave (something),,conjugation:infinitive infinitive:dejar
dejaba,I left (something),dejar - to leave (something),conjugation:indicative-imperfect infinitive:dejar
dejabas,you were stopping (something),dejar - to leave (something),conjugation:indicative-imperfect infinitive:dejar
dejaba,he was stopping (something),dejar - to leave (something),conjugation:indicative-imperfect infinitive:dejar
dejábamos,we were stopping (something),dejar - to leave (something),conjugation:indicative-imperfect infinitive:dejar
dejaban,they left (something),dejar - to leave (something),conjugation:indicative-imperfect infinitive:dejar
deletrear,to spell,,conjugation:infinitive infinitive:deletrear
deletreaba,I spelled,deletrear - to spell,conjugation:indicative-imperfect infinitive:deletrear
deletreabas,you deletreabas,deletrear - to spell,conjugation:indicative-imperfect infinitive:deletrear
deletreaba,he spelled,deletrear - to spell,conjugation:indicative-imperfect infinitive:deletrear
deletreábamos,we were spelling,deletrear - to spell,conjugation:indicative-imperfect infinitive:deletrear
deletreaban,they spelled,deletrear - to spell,conjugation:indicative-imperfect infinitive:deletrear
demostrar,to show,,conjugation:infinitive infinitive:demostrar
demostraba,I showed,demostrar - to show,conjugation:indicative-imperfect infinitive:demostrar
demostrabas,you were demonstrating,demostrar - to show,conjugation:indicative-imperfect infinitive:demostrar
demostraba,he showed,demostrar - to show,conjugation:indicative-imperfect infinitive:demostrar
demostrábamos,we were demonstrating,demostrar - to show,conjugation:indicative-imperfect infinitive:demostrar
demostraban,they showed,demostrar - to show,conjugation:indicative-imperfect infinitive:demostrar
depilar,to remove unwanted hair,,conjugation:infinitive infinitive:depilar
depilaba,I depilaba,depilar - to remove unwanted hair,conjugation:indicative-imperfect infinitive:depilar
depilabas,you depilabas,depilar - to remove unwanted hair,conjugation:indicative-imperfect infinitive:depilar
depilaba,he was depilating,depilar - to remove unwanted hair,conjugation:indicative-imperfect infinitive:depilar
depilábamos,we were depilating,depilar - to remove unwanted hair,conjugation:indicative-imperfect infinitive:depilar
depilaban,they depilaban,depilar - to remove unwanted hair,conjugation:indicative-imperfect infinitive:depilar
descansar,to rest,,conjugation:infinitive infinitive:descansar
descansaba,I was resting,descansar - to rest,conjugation:indicative-imperfect infinitive:descansar
descansabas,you were resting,descansar - to rest,conjugation:indicative-imperfect infinitive:descansar
descansaba,he rested,descansar - to rest,conjugation:indicative-imperfect infinitive:descansar
descansábamos,we rested,descansar - to rest,conjugation:indicative-imperfect infinitive:descansar
descansaban,they rested,descansar - to rest,conjugation:indicative-imperfect infinitive:descansar
descender,"to come down; to lower, to downgrade",,conjugation:infinitive infinitive:descender
descendía,I descended,"descender - to come down; to lower, to downgrade",conjugation:indicative-imperfect infinitive:descender
descendías,you descendías,"descender - to come down; to lower, to downgrade",conjugation:indicative-imperfect infinitive:descender
descendía,he descended,"descender - to come down; to lower, to downgrade",conjugation:indicative-imperfect infinitive:descender
descendíamos,we descended,"descender - to come down; to lower, to downgrade",conjugation:indicative-imperfect infinitive:descender
descendían,they descended,"descender - to come down; to lower, to downgrade",conjugation:indicative-imperfect infinitive:descender
descubrir,"to discover, to invent; to reveal, to uncover",,conjugation:infinitive infinitive:descubrir
descubría,I discovered,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-imperfect infinitive:descubrir
descubrías,you were discovering,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-imperfect infinitive:descubrir
descubría,he discovered,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-imperfect infinitive:descubrir
descubríamos,we were discovering,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-imperfect infinitive:descubrir
descubrían,they discovered,"descubrir - to discover, to invent; to reveal, to uncover",conjugation:indicative-imperfect infinitive:descubrir
deshacer,to undo; to melt; to destroy,,conjugation:infinitive infinitive:deshacer
deshacía,I undid,deshacer - to undo; to melt; to destroy,conjugation:indicative-imperfect infinitive:deshacer
deshacías,you were undoing,deshacer - to undo; to melt; to destroy,conjugation:indicative-imperfect infinitive:deshacer
deshacía,he undid,deshacer - to undo; to melt; to destroy,conjugation:indicative-imperfect infinitive:deshacer
deshacíamos,we were undoing,deshacer - to undo; to melt; to destroy,conjugation:indicative-imperfect infinitive:deshacer
deshacían,they were undoing,deshacer - to undo; to melt; to destroy,conjugation:indicative-imperfect infinitive:deshacer
despedir,"to say goodbye, to fire",,conjugation:infinitive infinitive:despedir
despedía,I was dismissing,"despedir - to say goodbye, to fire",conjugation:indicative-imperfect infinitive:despedir
despedías,you were dismissing,"despedir - to say goodbye, to fire",conjugation:indicative-imperfect infinitive:despedir
despedía,he was dismissing,"despedir - to say goodbye, to fire",conjugation:indicative-imperfect infinitive:despedir
despedíamos,we were dismissing,"despedir - to say goodbye, to fire",conjugation:indicative-imperfect infinitive:despedir
despedían,they were dismissing,"despedir - to say goodbye, to fire",conjugation:indicative-imperfect infinitive:despedir
despertar,to wake up,,conjugation:infinitive infinitive:despertar
despertaba,I woke up,despertar - to wake up,conjugation:indicative-imperfect infinitive:despertar
despertabas,you were waking up,despertar - to wake up,conjugation:indicative-imperfect infinitive:despertar
despertaba,he was waking up,despertar - to wake up,conjugation:indicative-imperfect infinitive:despertar
despertábamos,we woke up,despertar - to wake up,conjugation:indicative-imperfect infinitive:despertar
despertaban,they were waking up,despertar - to wake up,conjugation:indicative-imperfect infinitive:despertar
destruir,to destroy,,conjugation:infinitive infinitive:destruir
destruía,I was destroying,destruir - to destroy,conjugation:indicative-imperfect infinitive:destruir
destruías,you were destroying,destruir - to destroy,conjugation:indicative-imperfect infinitive:destruir
destruía,he destroyed,destruir - to destroy,conjugation:indicative-imperfect infinitive:destruir
destruíamos,we were destroying,destruir - to destroy,conjugation:indicative-imperfect infinitive:destruir
destruían,they destroyed,destruir - to destroy,conjugation:indicative-imperfect infinitive:destruir
detener,to stop,,conjugation:infinitive infinitive:detener
detenía,I stopped,detener - to stop,conjugation:indicative-imperfect infinitive:detener
detenías,you detenías,detener - to stop,conjugation:indicative-imperfect infinitive:detener
detenía,he stopped,detener - to stop,conjugation:indicative-imperfect infinitive:detener
deteníamos,we were detaining,detener - to stop,conjugation:indicative-imperfect infinitive:detener
detenían,they stopped,detener - to stop,conjugation:indicative-imperfect infinitive:detener
detestar,to hate,,conjugation:infinitive infinitive:detestar
detestaba,I hated,detestar - to hate,conjugation:indicative-imperfect infinitive:detestar
detestabas,you were detesting,detestar - to hate,conjugation:indicative-imperfect infinitive:detestar
detestaba,he detested,detestar - to hate,conjugation:indicative-imperfect infinitive:detestar
detestábamos,we were detesting,detestar - to hate,conjugation:indicative-imperfect infinitive:detestar
detestaban,they detested,detestar - to hate,conjugation:indicative-imperfect infinitive:detestar
devolver,to give back; to return; to throw up,,conjugation:infinitive infinitive:devolver
devolvía,I returned,devolver - to give back; to return; to throw up,conjugation:indicative-imperfect infinitive:devolver
devolvías,you devolvías,devolver - to give back; to return; to throw up,conjugation:indicative-imperfect infinitive:devolver
devolvía,he returned,devolver - to give back; to return; to throw up,conjugation:indicative-imperfect infinitive:devolver
devolvíamos,we were sick,devolver - to give back; to return; to throw up,conjugation:indicative-imperfect infinitive:devolver
devolvían,they returned,devolver - to give back; to return; to throw up,conjugation:indicative-imperfect infinitive:devolver
dibujar,to draw,,conjugation:infinitive infinitive:dibujar
dibujaba,I drew,dibujar - to draw,conjugation:indicative-imperfect infinitive:dibujar
dibujabas,you were drawing,dibujar - to draw,conjugation:indicative-imperfect infinitive:dibujar
dibujaba,he was drawing,dibujar - to draw,conjugation:indicative-imperfect infinitive:dibujar
dibujábamos,we were drawing,dibujar - to draw,conjugation:indicative-imperfect infinitive:dibujar
dibujaban,they drew,dibujar - to draw,conjugation:indicative-imperfect infinitive:dibujar
dirigir,"to lead; to direct, to address; to manage, to control",,conjugation:infinitive infinitive:dirigir
dirigía,I ran,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-imperfect infinitive:dirigir
dirigías,you were directing,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-imperfect infinitive:dirigir
dirigía,he directed,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-imperfect infinitive:dirigir
dirigíamos,we were directing,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-imperfect infinitive:dirigir
dirigían,they were directing,"dirigir - to lead; to direct, to address; to manage, to control",conjugation:indicative-imperfect infinitive:dirigir
discutir,"to argue, to discuss",,conjugation:infinitive infinitive:discutir
discutía,I discussed,"discutir - to argue, to discuss",conjugation:indicative-imperfect infinitive:discutir
discutías,you were discussing,"discutir - to argue, to discuss",conjugation:indicative-imperfect infinitive:discutir
discutía,he discussed,"discutir - to argue, to discuss",conjugation:indicative-imperfect infinitive:discutir
discutíamos,we were discussing,"discutir - to argue, to discuss",conjugation:indicative-imperfect infinitive:discutir
discutían,they argued,"discutir - to argue, to discuss",conjugation:indicative-imperfect infinitive:discutir
disponer,to have; to arrange; to order,,conjugation:infinitive infinitive:disponer
disponía,I had,disponer - to have; to arrange; to order,conjugation:indicative-imperfect infinitive:disponer
disponías,you had,disponer - to have; to arrange; to order,conjugation:indicative-imperfect infinitive:disponer
disponía,he had,disponer - to have; to arrange; to order,conjugation:indicative-imperfect infinitive:disponer
disponíamos,we had,disponer - to have; to arrange; to order,conjugation:indicative-imperfect infinitive:disponer
disponían,they had,disponer - to have; to arrange; to order,conjugation:indicative-imperfect infinitive:disponer
distinguir,to distinguish,,conjugation:infinitive infinitive:distinguir
distinguía,I distinguished,distinguir - to distinguish,conjugation:indicative-imperfect infinitive:distinguir
distinguías,you distinguías,distinguir - to distinguish,conjugation:indicative-imperfect infinitive:distinguir
distinguía,he distinguished,distinguir - to distinguish,conjugation:indicative-imperfect infinitive:distinguir
distinguíamos,we were distinguishing,distinguir - to distinguish,conjugation:indicative-imperfect infinitive:distinguir
distinguían,they distinguished,distinguir - to distinguish,conjugation:indicative-imperfect infinitive:distinguir
distraer,"to entertain, to amuse, to distract",,conjugation:infinitive infinitive:distraer
distraía,I distracted,"distraer - to entertain, to amuse, to distract",conjugation:indicative-imperfect infinitive:distraer
distraías,you were relaxing,"distraer - to entertain, to amuse, to distract",conjugation:indicative-imperfect infinitive:distraer
distraía,he distracted,"distraer - to entertain, to amuse, to distract",conjugation:indicative-imperfect infinitive:distraer
distraíamos,we were relaxing,"distraer - to entertain, to amuse, to distract",conjugation:indicative-imperfect infinitive:distraer
distraían,they distracted,"distraer - to entertain, to amuse, to distract",conjugation:indicative-imperfect infinitive:distraer
distribuir,to distribute,,conjugation:infinitive infinitive:distribuir
distribuía,I distributed,distribuir - to distribute,conjugation:indicative-imperfect infinitive:distribuir
distribuías,you distribuías,distribuir - to distribute,conjugation:indicative-imperfect infinitive:distribuir
distribuía,he distributed,distribuir - to distribute,conjugation:indicative-imperfect infinitive:distribuir
distribuíamos,we were distributing,distribuir - to distribute,conjugation:indicative-imperfect infinitive:distribuir
distribuían,they distributed,distribuir - to distribute,conjugation:indicative-imperfect infinitive:distribuir
divertir,"to amuse, to entertain",,conjugation:infinitive infinitive:divertir
divertía,I amused,"divertir - to amuse, to entertain",conjugation:indicative-imperfect infinitive:divertir
divertías,you divertías,"divertir - to amuse, to entertain",conjugation:indicative-imperfect infinitive:divertir
divertía,he amused,"divertir - to amuse, to entertain",conjugation:indicative-imperfect infinitive:divertir
divertíamos,we had fun,"divertir - to amuse, to entertain",conjugation:indicative-imperfect infinitive:divertir
divertían,they were entertaining,"divertir - to amuse, to entertain",conjugation:indicative-imperfect infinitive:divertir
doler,to hurt,,conjugation:infinitive infinitive:doler
dolía,I ached,doler - to hurt,conjugation:indicative-imperfect infinitive:doler
dolías,you dolías,doler - to hurt,conjugation:indicative-imperfect infinitive:doler
dolía,he was hurting,doler - to hurt,conjugation:indicative-imperfect infinitive:doler
dolíamos,we were hurting,doler - to hurt,conjugation:indicative-imperfect infinitive:doler
dolían,they hurt,doler - to hurt,conjugation:indicative-imperfect infinitive:doler
dormir,to sleep,,conjugation:infinitive infinitive:dormir
dormía,I was sleeping,dormir - to sleep,conjugation:indicative-imperfect infinitive:dormir
dormías,you were sleeping,dormir - to sleep,conjugation:indicative-imperfect infinitive:dormir
dormía,he was sleeping,dormir - to sleep,conjugation:indicative-imperfect infinitive:dormir
dormíamos,we slept,dormir - to sleep,conjugation:indicative-imperfect infinitive:dormir
dormían,they were sleeping,dormir - to sleep,conjugation:indicative-imperfect infinitive:dormir
dudar,to doubt,,conjugation:infinitive infinitive:dudar
dudaba,I doubted,dudar - to doubt,conjugation:indicative-imperfect infinitive:dudar
dudabas,you were doubting,dudar - to doubt,conjugation:indicative-imperfect infinitive:dudar
dudaba,he doubted,dudar - to doubt,conjugation:indicative-imperfect infinitive:dudar
dudábamos,we doubted,dudar - to doubt,conjugation:indicative-imperfect infinitive:dudar
dudaban,they doubted,dudar - to doubt,conjugation:indicative-imperfect infinitive:dudar
elegir,"to choose (from some options, used more for elections instead of escoger)",,conjugation:infinitive infinitive:elegir
elegía,"I chose (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-imperfect infinitive:elegir
elegías,"you elegies (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-imperfect infinitive:elegir
elegía,"he chose (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-imperfect infinitive:elegir
elegíamos,"we were choosing (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-imperfect infinitive:elegir
elegían,"they chose (from some options, used more for elections instead of escoger)","elegir - to choose (from some options, used more for elections instead of escoger)",conjugation:indicative-imperfect infinitive:elegir
empezar,"to begin, to start (start)",,conjugation:infinitive infinitive:empezar
empezaba,I began (start),"empezar - to begin, to start (start)",conjugation:indicative-imperfect infinitive:empezar
empezabas,you were starting (start),"empezar - to begin, to start (start)",conjugation:indicative-imperfect infinitive:empezar
empezaba,he began (start),"empezar - to begin, to start (start)",conjugation:indicative-imperfect infinitive:empezar
empezábamos,we were starting (start),"empezar - to begin, to start (start)",conjugation:indicative-imperfect infinitive:empezar
empezaban,they began (start),"empezar - to begin, to start (start)",conjugation:indicative-imperfect infinitive:empezar
encantar,to love,,conjugation:infinitive infinitive:encantar
encantaba,I loved,encantar - to love,conjugation:indicative-imperfect infinitive:encantar
encantabas,you encantabas,encantar - to love,conjugation:indicative-imperfect infinitive:encantar
encantaba,he loved,encantar - to love,conjugation:indicative-imperfect infinitive:encantar
encantábamos,we were loving,encantar - to love,conjugation:indicative-imperfect infinitive:encantar
encantaban,they loved,encantar - to love,conjugation:indicative-imperfect infinitive:encantar
encender,"to turn on, to light",,conjugation:infinitive infinitive:encender
encendía,I lit,"encender - to turn on, to light",conjugation:indicative-imperfect infinitive:encender
encendías,you were lighting,"encender - to turn on, to light",conjugation:indicative-imperfect infinitive:encender
encendía,he lit,"encender - to turn on, to light",conjugation:indicative-imperfect infinitive:encender
encendíamos,we were lighting,"encender - to turn on, to light",conjugation:indicative-imperfect infinitive:encender
encendían,they lit,"encender - to turn on, to light",conjugation:indicative-imperfect infinitive:encender
encerrar,"to lock up, to enclose",,conjugation:infinitive infinitive:encerrar
encerraba,I locked,"encerrar - to lock up, to enclose",conjugation:indicative-imperfect infinitive:encerrar
encerrabas,you encerrabas,"encerrar - to lock up, to enclose",conjugation:indicative-imperfect infinitive:encerrar
encerraba,he was shutting up,"encerrar - to lock up, to enclose",conjugation:indicative-imperfect infinitive:encerrar
encerrábamos,we were shutting up,"encerrar - to lock up, to enclose",conjugation:indicative-imperfect infinitive:encerrar
encerraban,they were shutting up,"encerrar - to lock up, to enclose",conjugation:indicative-imperfect infinitive:encerrar
encoger,to shrink; to decrease,,conjugation:infinitive infinitive:encoger
encogía,I cringed,encoger - to shrink; to decrease,conjugation:indicative-imperfect infinitive:encoger
encogías,you encogías,encoger - to shrink; to decrease,conjugation:indicative-imperfect infinitive:encoger
encogía,he was shrinking,encoger - to shrink; to decrease,conjugation:indicative-imperfect infinitive:encoger
encogíamos,we were shrinking,encoger - to shrink; to decrease,conjugation:indicative-imperfect infinitive:encoger
encogían,they were shrinking,encoger - to shrink; to decrease,conjugation:indicative-imperfect infinitive:encoger
encontrar,to find,,conjugation:infinitive infinitive:encontrar
encontraba,I was finding,encontrar - to find,conjugation:indicative-imperfect infinitive:encontrar
encontrabas,you were finding,encontrar - to find,conjugation:indicative-imperfect infinitive:encontrar
encontraba,he found,encontrar - to find,conjugation:indicative-imperfect infinitive:encontrar
encontrábamos,we were finding,encontrar - to find,conjugation:indicative-imperfect infinitive:encontrar
encontraban,they were,encontrar - to find,conjugation:indicative-imperfect infinitive:encontrar
enojar,"to anger, to upset",,conjugation:infinitive infinitive:enojar
enojaba,I was angering,"enojar - to anger, to upset",conjugation:indicative-imperfect infinitive:enojar
enojabas,you were angering,"enojar - to anger, to upset",conjugation:indicative-imperfect infinitive:enojar
enojaba,he was angering,"enojar - to anger, to upset",conjugation:indicative-imperfect infinitive:enojar
enojábamos,we were angering,"enojar - to anger, to upset",conjugation:indicative-imperfect infinitive:enojar
enojaban,they were angering,"enojar - to anger, to upset",conjugation:indicative-imperfect infinitive:enojar
enseñar,to teach,,conjugation:infinitive infinitive:enseñar
enseñaba,I was teaching,enseñar - to teach,conjugation:indicative-imperfect infinitive:enseñar
enseñabas,you were teaching,enseñar - to teach,conjugation:indicative-imperfect infinitive:enseñar
enseñaba,he taught,enseñar - to teach,conjugation:indicative-imperfect infinitive:enseñar
enseñábamos,we were teaching,enseñar - to teach,conjugation:indicative-imperfect infinitive:enseñar
enseñaban,they taught,enseñar - to teach,conjugation:indicative-imperfect infinitive:enseñar
Port not available. Exiting...
entender,to understand,,conjugation:infinitive infinitive:entender
entendía,I understood,entender - to understand,conjugation:indicative-imperfect infinitive:entender
entendías,you were understanding,entender - to understand,conjugation:indicative-imperfect infinitive:entender
entendía,he understood,entender - to understand,conjugation:indicative-imperfect infinitive:entender
entendíamos,we understood,entender - to understand,conjugation:indicative-imperfect infinitive:entender
entendían,they understood,entender - to understand,conjugation:indicative-imperfect infinitive:entender
entrar,to enter,,conjugation:infinitive infinitive:entrar
entraba,I entered,entrar - to enter,conjugation:indicative-imperfect infinitive:entrar
entrabas,you were entering,entrar - to enter,conjugation:indicative-imperfect infinitive:entrar
entraba,he entered,entrar - to enter,conjugation:indicative-imperfect infinitive:entrar
entrábamos,we entered,entrar - to enter,conjugation:indicative-imperfect infinitive:entrar
entraban,they entered,entrar - to enter,conjugation:indicative-imperfect infinitive:entrar
enviar,to send,,conjugation:infinitive infinitive:enviar
enviaba,I sent,enviar - to send,conjugation:indicative-imperfect infinitive:enviar
enviabas,you were sending,enviar - to send,conjugation:indicative-imperfect infinitive:enviar
enviaba,he sent,enviar - to send,conjugation:indicative-imperfect infinitive:enviar
enviábamos,we were sending,enviar - to send,conjugation:indicative-imperfect infinitive:enviar
enviaban,they sent,enviar - to send,conjugation:indicative-imperfect infinitive:enviar
equivocar,to be wrong,,conjugation:infinitive infinitive:equivocar
equivocaba,I was wrong,equivocar - to be wrong,conjugation:indicative-imperfect infinitive:equivocar
equivocabas,you were mistaking,equivocar - to be wrong,conjugation:indicative-imperfect infinitive:equivocar
equivocaba,he was mistaking,equivocar - to be wrong,conjugation:indicative-imperfect infinitive:equivocar
equivocábamos,we were wrong,equivocar - to be wrong,conjugation:indicative-imperfect infinitive:equivocar
equivocaban,they were wrong,equivocar - to be wrong,conjugation:indicative-imperfect infinitive:equivocar
escoger,to choose (from some options),,conjugation:infinitive infinitive:escoger
escogía,I chose (from some options),escoger - to choose (from some options),conjugation:indicative-imperfect infinitive:escoger
escogías,you escogías (from some options),escoger - to choose (from some options),conjugation:indicative-imperfect infinitive:escoger
escogía,he chose (from some options),escoger - to choose (from some options),conjugation:indicative-imperfect infinitive:escoger
escogíamos,we were choosing (from some options),escoger - to choose (from some options),conjugation:indicative-imperfect infinitive:escoger
escogían,they chose (from some options),escoger - to choose (from some options),conjugation:indicative-imperfect infinitive:escoger
escribir,to write,,conjugation:infinitive infinitive:escribir
escribía,I wrote,escribir - to write,conjugation:indicative-imperfect infinitive:escribir
escribías,you wrote,escribir - to write,conjugation:indicative-imperfect infinitive:escribir
escribía,he wrote,escribir - to write,conjugation:indicative-imperfect infinitive:escribir
escribíamos,we wrote,escribir - to write,conjugation:indicative-imperfect infinitive:escribir
